item	file	line	kind	origin	status	evidence
func_2de2	src/recomp/auto.rs	6265	fn	0x02de2,0x02de3,0x02de4,0x02de5,0x02de7,0xaf0,0x02dec,0xaf1,	ORACLE	// 0x02de2: push bx // 0x02de3: push cx // 0x02de4: push dx // 0x02de5: mov dx, ax // 0x02de7: mov bl, byte ptr cs:[0xaf0] // 0x02dec: mov bh, byte ptr cs:[0xaf1] // 0x02df1: mov cx, 8 // 0x02df4: xor
func_4240	src/recomp/auto.rs	6378	fn	0x04240,0x04241,0x04242,0x04243,0x04244,0x04245,0x04247,0x04	ORACLE	// 0x04240: push ax // 0x04241: push bx // 0x04242: push cx // 0x04243: push ds // 0x04244: push si // 0x04245: mov cx, bx // 0x04247: sub cx, ax // 0x04249: inc cx // 0x0424a: mov bx, gs // 0x0424c: 
func_43f7	src/recomp/auto.rs	6480	fn	0x043f7,0x043f9,0x043fa,0x043fb,0x043fc,0x043fd,0x043ff,0x04	ORACLE	// 0x043f7: push ebp // 0x043f9: push es // 0x043fa: push ds // 0x043fb: push si // 0x043fc: push di // 0x043fd: push eax // 0x043ff: push cx // 0x04400: push bx // 0x04401: mov bp, ax // 0x04403: shl
func_5afd	src/recomp/auto.rs	6646	fn	0x05afd,0x05afe,0x05aff,0x05b00,0x05b01,0x05b02,0x6720,0x05b	ORACLE	// 0x05afd: push ax // 0x05afe: push es // 0x05aff: push di // 0x05b00: push ds // 0x05b01: push si // 0x05b02: lds si, ptr gs:[0x6720] // 0x05b07: mov si, word ptr gs:[0x6772] // 0x05b0c: mov al, byt
func_604e	src/recomp/auto.rs	6768	fn	0x0604e,0x0604f,0x06050,0x06051,0x06052,0x06053,0x06054,0x06	ORACLE	// 0x0604e: push ax // 0x0604f: push bx // 0x06050: push ds // 0x06051: push si // 0x06052: push es // 0x06053: push di // 0x06054: push fs // 0x06056: mov ax, gs // 0x06058: mov es, ax // 0x0605a: mo
func_92a3	src/recomp/auto.rs	6888	fn	0x092a3,0x092a5,0x27c1,0x092a9,0x092ab,0x9339,0x092af,0x2ad3	ORACLE	// 0x092a3: xor ax, ax // 0x092a5: mov cx, word ptr [0x27c1] // 0x092a9: or cx, cx // 0x092ab: je 0x9339 // 0x092af: mov bp, 0x2ad3 // 0x092b2: mov ax, word ptr [0xa2a] // 0x092b5: mov dx, word ptr [0
func_933a	src/recomp/auto.rs	7037	fn	0x0933a,0x0933b,0x0933c,0x0933d,0x0933e,0x0933f,0x09340,0x52	ORACLE	// 0x0933a: push es // 0x0933b: push di // 0x0933c: push ds // 0x0933d: push si // 0x0933e: push cx // 0x0933f: push ax // 0x09340: les di, ptr gs:[0x5229] // 0x09345: lds si, ptr gs:[0xabc] // 0x0934
func_9364	src/recomp/auto.rs	7136	fn	0x09364,0x09365,0x09366,0x09367,0x09368,0x09369,0x0936a,0x09	ORACLE	// 0x09364: push ax // 0x09365: push bx // 0x09366: push cx // 0x09367: push dx // 0x09368: push bp // 0x09369: push es // 0x0936a: push di // 0x0936b: push si // 0x0936c: les di, ptr [0x5221] // 0x09
func_1e5d	src/recomp/auto.rs	7461	fn	0x01e5d,0x01e5e,0x01e5f,0x01e60,0x01e61,0x01e62,0x01e63,0xad	ORACLE	// 0x01e5d: push ax // 0x01e5e: push bx // 0x01e5f: push cx // 0x01e60: push dx // 0x01e61: push bp // 0x01e62: push si // 0x01e63: mov bl, byte ptr [0xada] // 0x01e67: cmp bl, byte ptr [0xadb] // 0x0
func_555b	src/recomp/auto.rs	7621	fn	0x0555b,0x0555c,0x0555d,0x0555e,0x0555f,0x05560,0x05561,0x05	ORACLE	// 0x0555b: push ax // 0x0555c: push bx // 0x0555d: push es // 0x0555e: push di // 0x0555f: push ds // 0x05560: push si // 0x05561: push bp // 0x05562: mov bp, 0x6d3e // 0x05565: les di, ptr gs:[0x672
func_1dd8	src/recomp/auto.rs	7744	fn	0x01dd8,0x01dd9,0x01dda,0x01ddb,0x01ddc,0x01ddd,0x01dde,0x01	ORACLE	// 0x01dd8: push ax // 0x01dd9: push bx // 0x01dda: push cx // 0x01ddb: push dx // 0x01ddc: push di // 0x01ddd: push si // 0x01dde: push bp // 0x01ddf: mov si, 0x273b // 0x01de2: mov al, byte ptr [0xb
func_713d	src/recomp/auto.rs	7959	fn	0x0713d,0x0713e,0x0713f,0x07140,0x07141,0x07142,0x07144,0x07	ORACLE	// 0x0713d: push ds // 0x0713e: push si // 0x0713f: push es // 0x07140: push di // 0x07141: push bp // 0x07142: push edx // 0x07144: push bx // 0x07145: push ax // 0x07146: lds si, ptr gs:[0x6724] // 
func_3b45	src/recomp/auto.rs	8166	fn	0x03b45,0x03b46,0x03b47,0x32ac,0x03b4a,0x03b4c,0x03b4d,0x332	ORACLE	// 0x03b45: push cx // 0x03b46: push cs // 0x03b47: call 0x32ac // 0x03b4a: xchg bp, dx // 0x03b4c: push cs // 0x03b4d: call 0x3321 // 0x03b50: add bx, bp // 0x03b52: dec bx // 0x03b53: push cs // 0x0
func_8bab	src/recomp/auto.rs	8249	fn	0x08bab,0x08bac,0x08bad,0x08bae,0x08baf,0x08bb0,0x08bb1,0x08	ORACLE	// 0x08bab: push es // 0x08bac: push di // 0x08bad: push ds // 0x08bae: push si // 0x08baf: push bx // 0x08bb0: push cx // 0x08bb1: push dx // 0x08bb2: push bp // 0x08bb3: test byte ptr [0x27e8], 1 //
func_7ce8	src/recomp/auto.rs	8653	fn	0x07ce8,0x07ce9,0x07cea,0x07ceb,0x07cec,0x07ced,0x07cee,0x07	ORACLE	// 0x07ce8: push ax // 0x07ce9: push bx // 0x07cea: push dx // 0x07ceb: push cx // 0x07cec: push ds // 0x07ced: push si // 0x07cee: push di // 0x07cef: push bp // 0x07cf0: mov ax, gs // 0x07cf2: mov d
func_3b85	src/recomp/auto.rs	8889	fn	0x03b85,0x03b86,0x03b87,0x03b88,0x03b89,0x03b8a,0x03b8b,0x03	ORACLE	// 0x03b85: push ax // 0x03b86: push bx // 0x03b87: push cx // 0x03b88: push dx // 0x03b89: push bp // 0x03b8a: push es // 0x03b8b: push di // 0x03b8c: push si // 0x03b8d: or dx, dx // 0x03b8f: je 0x3
func_82c3	src/recomp/auto.rs	9293	fn	0x082c3,0x082c4,0x082c5,0x082c8,0x65f2,0x082cb,0x082ce,0x082	ORACLE	// 0x082c3: push bp // 0x082c4: push bx // 0x082c5: mov ax, 0x1f // 0x082c8: mov bp, 0x65f2 // 0x082cb: mov bl, byte ptr [bp] // 0x082ce: add bp, 8 // 0x082d1: test bl, 1 // 0x082d4: je 0x82dc // 0x08
func_40d0	src/recomp/auto.rs	9368	fn	0x040d0,0x040d1,0x040d2,0x040d4,0x040d5,0x040d6,0x040d7,0x62	ORACLE	// 0x040d0: push ax // 0x040d1: push dx // 0x040d2: push ebp // 0x040d4: push ds // 0x040d5: push si // 0x040d6: push di // 0x040d7: mov di, 0x6212 // 0x040da: shl ax, 5 // 0x040dd: add di, ax // 0x04
func_9240	src/recomp/auto.rs	9543	fn	0x09240,0x09241,0x6212,0x09244,0x09247,0x2789,0x0924b,0x0924	ORACLE	// 0x09240: push es // 0x09241: mov si, 0x6212 // 0x09244: les di, ptr [si + 4] // 0x09247: mov bh, byte ptr [0x2789] // 0x0924b: mov al, 3 // 0x0924d: mul bh // 0x0924f: mov bh, al // 0x09251: shr bh
func_726	src/recomp/auto.rs	9668	fn	0x00726,0x00727,0x00728,0x00729,0x0072a,0x23a,0x0072d,0x0073	ORACLE	// 0x00726: push bp // 0x00727: push cx // 0x00728: push di // 0x00729: push si // 0x0072a: mov bp, 0x23a // 0x0072d: cmp byte ptr [bp], 0 // 0x00731: je 0x797 // 0x00733: mov cx, 3 // 0x00736: push b
func_14ca	src/recomp/auto.rs	9877	fn	0x014ca,0x014cb,0x014cc,0x014cd,0x014ce,0x014cf,0xb13,0x014d	ORACLE	// 0x014ca: push ax // 0x014cb: push bx // 0x014cc: push cx // 0x014cd: push dx // 0x014ce: push bp // 0x014cf: test byte ptr [0xb13], 2 // 0x014d4: je 0x1559 // 0x014d8: mov word ptr [0xa32], 1 // 0x
func_792d	src/recomp/auto.rs	10053	fn	0x0792d,0x0792e,0x0792f,0x07930,0x07931,0x07932,0x278a,0x079	ORACLE	// 0x0792d: push ax // 0x0792e: push ds // 0x0792f: push si // 0x07930: push es // 0x07931: push di // 0x07932: test byte ptr [0x278a], 1 // 0x07937: jne 0x79df // 0x0793b: mov al, byte ptr [0x27df] /
Exit	src/recomp/interp.rs	25	enum		ORACLE	/// Why the interpreter stopped. `Ret`/`Retf` = about to execute a depth-0 return (state is the /// pre-return state; `ip` has advanced past the instruction). `Int`/`In`/`Out` = the instruction /// ne
Cpu	src/recomp/interp.rs	39	struct	0x8656,0x8663	ORACLE	/// Execution state that lives OUTSIDE [`Machine`]: the instruction pointer, the call depth used /// for depth-0 return exits, and the interrupt-enable flag (not modelled in `Regs` — the lifted /// co
r16	src/recomp/interp.rs	70	fn		ORACLE	/// General register by 3-bit index, 16-bit view: AX CX DX BX SP BP SI DI.
w16	src/recomp/interp.rs	82	fn		ORACLE	
r8	src/recomp/interp.rs	95	fn		ORACLE	/// 8-bit view: AL CL DL BL AH CH DH BH.
w8	src/recomp/interp.rs	107	fn		ORACLE	
r32	src/recomp/interp.rs	120	fn		ORACLE	/// 32-bit view: EAX ECX EDX EBX ESP EBP ESI EDI.
w32	src/recomp/interp.rs	132	fn		ORACLE	
alu8	src/recomp/interp.rs	146	fn		ORACLE	/// ALU op by the standard 3-bit encoding: ADD OR ADC SBB AND SUB XOR CMP. `None` = no writeback.
alu16	src/recomp/interp.rs	161	fn		ORACLE	
alu32	src/recomp/interp.rs	176	fn		ORACLE	
shift8	src/recomp/interp.rs	193	fn		ORACLE	/// Shift/rotate group by /reg encoding: ROL ROR RCL RCR SHL SHR SHL SAR. `None` = helper gap.
shift16	src/recomp/interp.rs	204	fn		ORACLE	
shift32	src/recomp/interp.rs	215	fn		ORACLE	
cond	src/recomp/interp.rs	227	fn		ORACLE	/// Condition-code table (Jcc/SETcc low nibble).
flags_word	src/recomp/interp.rs	250	fn		ORACLE?	/// FLAGS word. Mirrors lift.py's `pushf` encoding EXACTLY (bit 1 set, no IF/TF) so interpreted /// `pushf` writes the same stack byte the lifted code and the oracle vectors have.
set_flags_word	src/recomp/interp.rs	260	fn		ORACLE	
Rm	src/recomp/interp.rs	272	enum		ORACLE	/// A decoded ModRM operand: register index or memory (segment resolved, offset already wrapped /// to 16 bits for 16-bit addressing forms).
new	src/recomp/interp.rs	289	fn		ORACLE	
run	src/recomp/interp.rs	308	fn		ORACLE?	/// Run until an [`Exit`] or `max_steps` instructions. // First hit: capture the far return address (the caller // of this presenter) from the stack top — the dispatch // site for computed call chains
deliver_int	src/recomp/interp.rs	373	fn		ORACLE	/// Deliver an interrupt through the guest IVT (hardware IRQ or a re-dispatched `int`): /// push FLAGS (with IF), CS, IP; clear IF; jump to the vector. The handler's `iret` /// (or [`Self::emulate_ire
emulate_iret	src/recomp/interp.rs	387	fn		ORACLE	/// Pop an interrupt frame: IP, CS, FLAGS (restoring IF). Used by the `iret` opcode and by /// the runtime to complete a natively-serviced interrupt.
patch_frame_cf	src/recomp/interp.rs	399	fn		ORACLE	/// Patch the CF bit in the FLAGS word of the interrupt frame at SS:SP (frame = IP,CS,FLAGS). /// DOS returns success/failure in the CALLER's carry flag — the one `iret` restores.
patch_frame_zf	src/recomp/interp.rs	407	fn		ORACLE	/// Patch the ZF bit in the interrupt frame's FLAGS (int 16h AH=1 keyboard status).
fetch8	src/recomp/interp.rs	414	fn		ORACLE	
fetch16	src/recomp/interp.rs	419	fn		ORACLE	
fetch32	src/recomp/interp.rs	422	fn		ORACLE	
push16	src/recomp/interp.rs	426	fn		ORACLE	
pop16	src/recomp/interp.rs	430	fn		ORACLE	
push32	src/recomp/interp.rs	435	fn		ORACLE	
pop32	src/recomp/interp.rs	439	fn		ORACLE	
segv	src/recomp/interp.rs	445	fn		ORACLE	
resolve_seg	src/recomp/interp.rs	455	fn		ORACLE	
modrm	src/recomp/interp.rs	464	fn		ORACLE	/// Decode a ModRM byte (and SIB/displacement) into `(mod, reg, rm)`. // 32-bit addressing (0x67 prefix): full modrm/SIB. Offsets are NOT wrapped to 16 // bits — Machine::lin adds the full 32-bit valu
rm_r8	src/recomp/interp.rs	543	fn		ORACLE	
rm_w8	src/recomp/interp.rs	549	fn		ORACLE	
rm_r16	src/recomp/interp.rs	555	fn		ORACLE	
rm_w16	src/recomp/interp.rs	561	fn		ORACLE	
rm_r32	src/recomp/interp.rs	567	fn		ORACLE	
rm_w32	src/recomp/interp.rs	573	fn		ORACLE	
step_public	src/recomp/interp.rs	582	fn		ORACLE	/// Execute exactly one instruction (test/tools entry point). Returns the same `Exit` the /// run loop sees, or `None` if the instruction completed normally.
step	src/recomp/interp.rs	587	fn		ORACLE	/// Execute one instruction. `None` = keep going. // at the pixel write: record (es, di) = where the glyph pixel lands // ---- push/pop segment registers ---- // ---- string port I/O: one element per 
bit_op	src/recomp/interp.rs	2100	fn		ORACLE	/// bt/bts/btr/btc on a decoded rm. `kind`: 0=bt 1=bts 2=btr 3=btc. For the register-source /// memory form (`reg_form`), the bit index addresses a bit STRING: the effective byte is /// `off + bitidx>
push16	src/recomp/io_lift.rs	16	fn		UNVERIFIED	/// Push a 16-bit word onto the guest stack (SS:SP).
pop16	src/recomp/io_lift.rs	24	fn		UNVERIFIED	/// Pop a 16-bit word from the guest stack (SS:SP).
int_call	src/recomp/io_lift.rs	34	fn		UNVERIFIED	/// Service an `int vector` from a lifted function exactly as the CPU + handler do: /// push the interrupt frame (FLAGS, CS, IP) as the real `int` instruction does, then /// `native_int` services it a
func_cc0	src/recomp/io_lift.rs	47	fn	0x0CC0,0x5232	ASM?	/// `func_cc0` (`set_video_mode_saved`, 0x0CC0): `push ax; xor ax,ax; /// mov al,gs:[0x5232]; int 0x10; pop ax; retf` — set BIOS video mode to the byte /// saved at gs:0x5232.
func_d4a	src/recomp/io_lift.rs	61	fn	0x0D4A	ASM?	/// `func_d4a` (`mouse_set_hrange`, 0x0D4A): `push ax,bx,cx,dx; cx=ax; dx=bx; ax=7; /// int 33h; pop dx,cx; ax=8; int 33h; pop bx,ax; retf` — set the mouse cursor's /// horizontal (fn 7) then vertical
func_cef	src/recomp/io_lift.rs	86	fn	0x0CEF	ASM?	/// `func_cef` (`mouse_reset_hide`, 0x0CEF): reset the mouse driver (fn 0), hide the /// cursor (fn 2), and set the mickey/pixel ratio (fn 0xF, cx=dx=0xC). The game draws /// its own cursor.
func_d0e	src/recomp/io_lift.rs	116	fn	0x0D0E,0xA2A,0xA2C,0xA2E,0xA38,0xA3A,0xB3B,0x8269	ASM?	/// `func_d0e` (`poll_mouse`, 0x0D0E): `int 33h` fn 3 (get position + buttons) → store /// cx/dx/bx to gs:[0xA2A]/[0xA2C]/[0xA2E]; if the position changed since the last poll /// (gs:[0xA38]/[0xA3A]),
out8	src/recomp/io_lift.rs	148	fn		UNVERIFIED	/// Emit a byte `out port, al` from a lifted function — routes to the same port handler the /// interpreter's run loop uses for `Exit::Out`.
func_79c	src/recomp/io_lift.rs	156	fn	0x079C,0xB1D,0xB1F,0x213,0x1746,0xB21,0xB27	ASM?	/// `func_79c` (`install_timer_isr_hook`, 0x079C): save the original INT 08h vector (int21 fn /// 0x35) to gs:[0xB1D]/[0xB1F], install the game's own PIT handler (int21 fn 0x25 → cs:0x213), /// then r
func_17af	src/recomp/io_lift.rs	203	fn	0x17AF,0x5219,0x521D,0x4000,0xA9E	ASM?	/// `func_17af` (`page_offset_helper`, 0x17AF): for each of the two screen-page offsets /// ds:[0x5219] and ds:[0x521D], clamp a negative value to 0 else add the VGA page size 0x4000, /// then program
func_2dd3	src/recomp/io_lift.rs	222	fn	0x2DD3,0xAEE	ASM?	/// `func_2dd3` (`cmos_rtc_read`, 0x2DD3): select CMOS register 0 (out 0x70=0), read it (in 0x71) /// into AL, duplicate into AH, and store the word to cs:[0xAEE] — seeds the game's PRNG from the /// 
func_2f90	src/recomp/io_lift.rs	240	fn	0x2F90,0x3C8	ASM?	/// `func_2f90` (`vga_palette_write`, 0x2F90): reset the DAC write index (out 0x3C8=0) then upload /// 768 bytes (256 RGB triples) from ds:si to the DAC data port via `rep outsb` — loads the full /// 
func_2fa6	src/recomp/io_lift.rs	271	fn	0x2FA6,0x3C8,0x3C9	ASM?	/// `func_2fa6` (`vga_dac_clear`, 0x2FA6): reset the DAC write index (out 0x3C8=0) then write 768 /// zero bytes to the DAC data port (out 0x3C9) via a `loop` — blanking all 256 palette entries.
func_b32	src/recomp/io_lift.rs	295	fn	0x0B32,0x1500,0xAE6	ASM?	/// `func_b32` (`detect_cdrom`, 0x0B32): `int 2Fh` AX=0x1500 (MSCDEX installation check) → /// BX = CD-ROM drive count; store gs:[0xAE6] = (BX != 0). A `near` ret helper (no register /// preservation 
func_7ea	src/recomp/io_lift.rs	308	fn	0x07EA,0xFFFF,0xB21,0xB1D,0xB1F	ASM?	/// `func_7ea` (`program_pit` / restore-timer, 0x07EA): reprogram PIT channel 0 back to the /// default ~18.2 Hz (out 0x43=0x36; out 0x40 = 0xFFFF lo/hi), clear the timer-active flag /// gs:[0xB21], a
func_bff	src/recomp/io_lift.rs	335	fn	0x0BFF,0x2523,0x619,0x2524,0x61A	ASM?	/// `func_bff` (`install_ctrl_break_handler`, 0x0BFF): `ds=cs`; `int 21h` AX=0x2523 (set /// INT 23h = Ctrl-Break) to ds:0x619, then AX=0x2524 (set INT 24h = critical-error) to /// ds:0x61A. Traps Ctr
Regs	src/recomp/machine.rs	18	struct		ORACLE	/// The 80386 register file: 32-bit general registers (`eax`..`esp`) with 16-bit (`ax`) and 8-bit /// (`al`/`ah`) sub-register accessors that alias them exactly like the hardware, plus segment /// reg
add16	src/recomp/machine.rs	101	fn		ORACLE	/// 16-bit `ADD` with exact 8086 flag semantics: returns the truncated result and sets /// `cf/pf/af/zf/sf/of`. Reused by every lifted arithmetic instruction so flag state stays /// bit-exact. PF is e
sub16	src/recomp/machine.rs	114	fn		ORACLE	/// 16-bit `SUB` with exact 8086 flags (borrow in CF/AF). Returns the truncated difference.
and16	src/recomp/machine.rs	126	fn		ORACLE	/// 16-bit `AND`: clears CF/OF, sets ZF/SF/PF. AF undefined (assigned false, not asserted).
or16	src/recomp/machine.rs	138	fn		ORACLE	/// 16-bit `OR`: clears CF/OF, sets ZF/SF/PF. AF undefined (assigned false, not asserted).
xor16	src/recomp/machine.rs	151	fn		ORACLE?	/// 16-bit `XOR`: returns `a ^ b`, clears CF/OF, sets ZF/SF/PF from the result. AF undefined /// (assigned false, not oracle-asserted).
cmp8	src/recomp/machine.rs	164	fn		ORACLE	/// 8-bit `CMP` (a - b, result discarded): sets all six flags exactly like `SUB`. Used for /// the many `cmp byte …` branch conditions.
cmp16	src/recomp/machine.rs	175	fn		ORACLE	/// 16-bit `CMP` (a - b, discarded): sets all six flags like `SUB`.
neg16	src/recomp/machine.rs	180	fn		ORACLE	/// 16-bit `NEG` (0 - a). Flags as `SUB(0, a)`: CF set unless a==0.
add32	src/recomp/machine.rs	186	fn		ORACLE	/// 32-bit `ADD`/`SUB`/`AND`/`OR`/`XOR`/`SHL`/`SHR`/`CMP` with exact 386 flags. SF/OF use bit /// 31; PF is even-parity of the low byte; shift OF is exact only for count==1.
sub32	src/recomp/machine.rs	197	fn		ORACLE	
cmp32	src/recomp/machine.rs	207	fn		ORACLE	
logic32_flags	src/recomp/machine.rs	210	fn		ORACLE	
and32	src/recomp/machine.rs	218	fn		ORACLE	
or32	src/recomp/machine.rs	223	fn		ORACLE	
xor32	src/recomp/machine.rs	228	fn		ORACLE	
shl32	src/recomp/machine.rs	233	fn		ORACLE	
shr32	src/recomp/machine.rs	251	fn		ORACLE	
test16	src/recomp/machine.rs	271	fn		ORACLE	/// 16-bit `TEST` (a & b, discarded): clears CF/OF, sets ZF/SF/PF. AF undefined.
add8	src/recomp/machine.rs	282	fn		ORACLE	/// 8-bit `ADD` with exact flags.
sub8	src/recomp/machine.rs	295	fn		ORACLE	/// 8-bit `SUB` with exact flags.
logic8_flags	src/recomp/machine.rs	307	fn		ORACLE	/// 8-bit `AND`/`OR`/`XOR`: clear CF/OF, set ZF/SF/PF; AF undefined.
and8	src/recomp/machine.rs	315	fn		ORACLE	
or8	src/recomp/machine.rs	320	fn		ORACLE	
xor8	src/recomp/machine.rs	325	fn		ORACLE	
test8	src/recomp/machine.rs	333	fn		ORACLE?	/// 8-bit `TEST` (a & b, result discarded): clears CF/OF, sets ZF/SF/PF from the AND. AF is /// undefined (assigned false here, not oracle-asserted).
inc16	src/recomp/machine.rs	344	fn		ORACLE	/// 16-bit `INC` (a + 1). Sets ZF/SF/PF/OF/AF; **CF is not affected** (unlike ADD).
dec16	src/recomp/machine.rs	355	fn		ORACLE	/// 16-bit `DEC` (a - 1). Sets ZF/SF/PF/OF/AF; **CF is not affected**.
shr16	src/recomp/machine.rs	367	fn		ORACLE	/// 16-bit `SHR` by `count` (logical). CF = last bit out; ZF/SF/PF from the result. OF defined /// only for count==1 (= MSB of the original); undefined otherwise (assigned, not asserted).
shl16	src/recomp/machine.rs	390	fn		ORACLE?	/// 16-bit `SHL` by `count` (386: count masked to 5 bits). Sets the DEFINED flags exactly: /// CF = last bit shifted out, and ZF/SF/PF from the result. OF is defined only for count==1 /// (OF = SF xor
inc8	src/recomp/machine.rs	410	fn		ORACLE	/// 8-bit `INC`/`DEC` (CF not affected).
dec8	src/recomp/machine.rs	419	fn		ORACLE	
inc32	src/recomp/machine.rs	430	fn		ORACLE	/// 32-bit `INC`/`DEC` (CF not affected).
dec32	src/recomp/machine.rs	439	fn		ORACLE	
neg8	src/recomp/machine.rs	450	fn		ORACLE	/// 8-bit / 32-bit `NEG` (0 - a).
neg32	src/recomp/machine.rs	453	fn		ORACLE	
shl8	src/recomp/machine.rs	458	fn		ORACLE	/// 8-bit `SHL`/`SHR` (count masked to 5 bits like the 386).
shr8	src/recomp/machine.rs	476	fn		ORACLE	
sbb8	src/recomp/machine.rs	496	fn		ORACLE	/// 8-bit `SBB` (a - b - CF). CF/AF/OF as subtract-with-borrow; ZF/SF/PF from result.
sbb16	src/recomp/machine.rs	509	fn		ORACLE	/// 16-bit `SBB` (a - b - CF).
adc8	src/recomp/machine.rs	523	fn		ORACLE	/// 8-bit / 16-bit `ADC` (a + b + CF) with exact carry/overflow flags.
adc16	src/recomp/machine.rs	535	fn		ORACLE	
mul8	src/recomp/machine.rs	549	fn		ORACLE	/// 8-bit unsigned `MUL`: AX = AL * src. CF=OF = (AH != 0); ZF/SF/PF undefined (assigned).
mul16	src/recomp/machine.rs	561	fn		ORACLE	/// 16-bit unsigned `MUL`: DX:AX = AX * src. CF=OF = (DX != 0).
div8	src/recomp/machine.rs	577	fn		ORACLE?	/// 8-bit / 16-bit unsigned `DIV`. AL/AX = quotient, AH/DX = remainder. A zero divisor or a /// quotient overflow is #DE on real hardware — the oracle discards those fuzzed vectors, so /// here we sim
div16	src/recomp/machine.rs	589	fn		ORACLE	
imul8_1	src/recomp/machine.rs	604	fn		ORACLE	/// 8-bit / 16-bit one-operand signed `IMUL`: AX / DX:AX = accumulator * src (signed). CF=OF /// set when the full product doesn't fit in the low half (sign-extended); other flags undefined.
imul16_1	src/recomp/machine.rs	611	fn		ORACLE	
imul16_2	src/recomp/machine.rs	620	fn		ORACLE	/// Two/three-operand signed `IMUL` (result truncated to 16 bits). CF=OF on overflow.
bsf16	src/recomp/machine.rs	632	fn		ORACLE	/// 16-bit `BSF` (bit scan forward): if `src==0`, ZF=1 and the destination is left unchanged; /// otherwise ZF=0 and the destination becomes the index of the lowest set bit. Returns the new /// destin
rol16	src/recomp/machine.rs	645	fn		ORACLE	/// 8/16-bit rotates (count masked to 5 bits like the 386). `ROL`/`ROR` set CF to the bit /// rotated into the other end and OF (for count==1) to CF xor MSB; `RCL`/`RCR` rotate through /// CF (a 9-/17
ror16	src/recomp/machine.rs	655	fn		ORACLE	
rol8	src/recomp/machine.rs	665	fn		ORACLE	
ror8	src/recomp/machine.rs	675	fn		ORACLE	
rcl16	src/recomp/machine.rs	685	fn		ORACLE	
rcr16	src/recomp/machine.rs	698	fn		ORACLE	
rcl8	src/recomp/machine.rs	711	fn		ORACLE	
rcr8	src/recomp/machine.rs	724	fn		ORACLE	
rol32	src/recomp/machine.rs	737	fn		ORACLE	
ror32	src/recomp/machine.rs	747	fn		ORACLE	
idiv8	src/recomp/machine.rs	760	fn		ORACLE?	/// 8-bit / 16-bit signed `IDIV`. AL/AX = quotient, AH/DX = remainder. #DE cases (zero divisor /// or quotient out of range) leave state unchanged — the oracle discards them.
idiv16	src/recomp/machine.rs	773	fn		ORACLE	
imul32_2	src/recomp/machine.rs	788	fn		ORACLE	/// Two-operand signed `IMUL` (32-bit, result truncated to 32). CF=OF on overflow.
sar8	src/recomp/machine.rs	799	fn		ORACLE	/// `SAR` (arithmetic shift right, sign-preserving) for 8/16/32-bit. CF = last bit shifted out; /// ZF/SF/PF from the result; OF = 0 (defined for count==1, deterministic otherwise).
