# addr,name,comment
# addr forms: 0xNNNNN = file offset | SEG:OFF = relative seg:off | DS:0xNNNN = DS-relative | IMG:0xNNNN = image offset
0x000600,entry,MZ entry point; sets DS/SS=0x0ce2 SP=0x7e78
DS:0x2780,location_info_panel_rect,"the info panel's box rect, a STATIC constant (no writer anywhere in the image; the only references are the two `mov si/di,0x2780` at 0x9114/0x9203 and the draw at 0x9142): x=0x64 y=0x14 w=0xA0 h=0x46 = (100,20,160,70). The panel text at x=0x6E y=0x19 and pitch 0xA fits five roster rows inside it (y=45..85)"
DS:0x2AAB,location_info_panel_cursor_rect,"the info panel's zoom SOURCE rect, written at 0x9029 as {mouse x [0xA2A], mouse y [0xA2C], 4, 4} -- the panel zooms open from a 4x4 square at the cursor"
0x00339E,window_blit_entry,"ALSO RECORDED as `blit_coord_guard`: blit coordinate guard: or dx,dx; je/js skip (reject zero-or-negative coordinate); or bp,bp. Entry guard shared by the clipped-blit family (also at 0x3b85, 0x3c6c) that culls off-screen/degenerate spans before drawing || the clipped blit the panel's window chrome goes through (0x299:0x40E; bx=x cx=y dx=w bp=h si=[0xAC8]=0x5F11 the source handle). Shares the blit_coord_guard prologue. UNDECODED: what [0xAC8] resolves to -- the port draws the panel TEXT (vm.rs location_panel_rows) but not yet its chrome || MERGED 2026-07-25 (audit-fixes #184): one address under several names, folded by union."
0x003192,render_string_entry,"STRING DRAW entry (0x299:0x202): zeroes gs:0x27CD, clips, then runs render_string 0x31C8. gs:0x27CD accumulates the drawn width -- but ONLY over glyphs (`add word gs:[0x27cd],ax` @0x3215). The SPACE path (`add di,6 / jmp` @0x31D7) moves the pen WITHOUT touching it, and unmapped bytes are skipped entirely, so the reported width is not the pen distance. Ported: font.rs game_font_drawn_width || NARROWER EARLIER READING `clipped_blit_w8_a`: clipped blit: cmp dx,gs:[0x523b] (clip Y to screen height); reject if below; cx=gs:[0x5239]-8 (clip X to width, 8-px span). Bounds-checked span copy into the display page || MERGED 2026-07-25 (audit-fixes #133): one address, two names, the shorter describing a prologue or a single facet. Kept because a narrow reading records a true observation; renamed away because it is not what the routine IS."
0x0022E0,palette_blend_remap_table_build,"CORRECTED (was abs_negate_gs_setup, which only described the first four instructions). THE TINT REMAP-TABLE BUILDER, far-called as 0x1CE:0x0000 with DI = a 256-byte destination table, AX = the NEGATED blend percent, BX/CX/DX = the target colour. Prescales the target (pct*comp/100, three pushes at 0x22F5/0x22FD/0x2304) and the source weight (100-pct @0x230D); then for each of the 256 entries of the LIVE palette at DS:0x5251 computes blended = src*(100-pct)/100 + target*pct/100 and NEAREST-SEARCHES all 256 entries by squared RGB distance (0x2366..0x238E), seed distance 0xBB8 and `ja` on strictly-greater so TIES TAKE THE LATER index; a source with no match within 0xBB8 leaves its table byte UNCHANGED (`js 0x23B0` skips the store). This is how every translucent/tinted overlay in the game is drawn. PORTED: palette.rs build_palette_blend_remap_table || SUPERSEDED READING `abs_negate_gs_setup`: abs/negate helper: bp=gs; ds=es=gs; si=dx; neg ax. Rebases segments to the work arena and negates/absolutes the ax argument (called 5x) || MERGED 2026-07-25 (audit-fixes #131): the superseded rows were left in the file beside their own correction, so a reader who found one had no pointer to the other."
DS:0x5F11,tint_remap_table_a,"256-byte tint remap table (runtime-built; all-zero in the image). Its twin is DS:0x6011 -- LAYOUT IDENTITY 0x5F11 + 0x100 = 0x6011 -- and 0x45C8 picks between them by a mode byte, storing the choice at gs:0x524B. Readers xlatb through it (0x3283 `mov dl,gs:[edx+0x5F11]`, 0x3416 in the rect blit). The destination info panel fills 0x5F11 at 0x90F6 with 50% toward black"
DS:0x5251,live_palette,"the LIVE palette (768 bytes, 6-bit DAC units, 3 bytes/entry) the tint-table builder nearest-searches (0x2354). Runtime state -- all-zero in the image. Distinct from the boot palette buffer DS:0x5B58 (file 0x12F78) the port bakes as GAME_SCREEN_PALETTE_DAC"
0x003407,tint_rect_inner_loop,"the `box draw` is NOT a blit: al = es:[di] (the pixel ALREADY on screen), xlatb through the table at BX=SI, stosb. So 0x299:0x40E with si=[0xAC8] REMAPS the rect in place -- a translucent window. Row stride bp = 0x140 - width. PORTED: sprite.rs remap_rect_indexed"
0x0092A3,nav_chart_object_pick,"NAV-CHART OBJECT PICKER: walks the visible-object list at DS:0x2AD3 ([0x27C1] entries) and hit-tests each marker. Marker position = the object's selector-0x0B field (FIELD_OFFSETS[0x0B] = 0x18 for kinds 8 and 0x10): x at +0x18, y at +0x1A. Box size BY KIND: default (0x0C,0x0B); kind&0x100 BLACK HOLE (0x13,0x0C); kind&0x10 SHIP (0x15,0x0A). A black hole has TWO chart positions -- +0x18/+0x1A and +0x1C/+0x1E -- and uses the second when es:[obj+0x14] != es:[arche+0x22] (0x92DF..0x92F2), i.e. the two ends of the same wormhole. Box origin is (x-2,y-2) and both bounds are INCLUSIVE (jb/ja). Returns the FIRST hit in list order, else 0. Caller 0x8FB0: with the mouse ENABLED the hit becomes the info-panel selection (0x8FF4), with it disabled the object's name is drawn as a hover label. PORTED: vm.rs nav_chart_pick"
DS:0x2AD3,nav_chart_visible_object_list,"the nav chart's visible-object list, [0x27C1] word entries, walked by the picker 0x92A3. Runtime state"
DS:0x2BC7,world_art_table,"WORLD-ARTWORK table: 42 records of 0x16 bytes, +0x00 a 16-byte NUL-terminated DISPLAY NAME, +0x10 a RESOURCE ID into the filename table at file 0xCDF4, +0x12 a group word (31 for every entry), +0x14 zero. Walked by the info panel's first zoom frame (0x9098..0x90B6: compare each name against the selected object's inline name via 0x1CE:0x2C4; on a match load [si+0x10]|0x8000 as a resource at 0x90B8..0x90C3). LAYOUT IDENTITY: 0x2BC7 + 42*0x16 = 0x2F63, two bytes before the nav camera origin DS:0x2F65. Display names are NOT asset names -- Oddland=trou.ext, Bonus=forest.ext, Troma=glacia.ext, Trashlando shares kortex.ext -- which is why this table must be read, not inferred. All 42 ids resolve to real filename records (re/tools/dump_world_art_table.py). PORTED: levels.rs WORLD_ART_DIRECTORY + parse_world_art_table"
0x009083,location_info_panel_dispatch,"the info panel's per-frame DISPATCH: es=gs; `test byte [0x2788],1 / je 0x9125` selects zoom-open vs the rest; within zoom-open `cmp [0x2789],0 / jne 0x90FE` runs the ONE-TIME setup only on the first frame (resolve the object's artwork through DS:0x2BC7, load it, position entity 0 at the cursor, and stash the scaled width at [0x277E]). PORTED: engine.rs LocationPanelState + step_location_info_panel"
0x00721A,nav_chart_list_build,"NAV-CHART VISIBLE-OBJECT LIST builder (far 0x4DA:0x1E7A; output DS:0x2AD3, count returned in AX and stored at [0x27C1] by 0x8D2A). Calls 0x604E to build the active-object candidate list at DS:0x6A16, then walks it (terminator = a NEGATIVE word) and keeps every object whose KIND word has any of the bits 0x118 -- kind 0x08, kind 0x10 (SHIP), kind 0x100 (BLACK HOLE). Stores the terminator and returns the count. PORTED: vm.rs build_nav_chart_list || NARROWER EARLIER READING `vm_helper_604e`: VM helper: eax=0; cx=ax; call 0x604e (VM lookup-prep sibling of 0x71cf). Zeroes accumulators then runs the record-resolution prep || MERGED 2026-07-25 (audit-fixes #133): one address, two names, the shorter describing a prologue or a single facet. Kept because a narrow reading records a true observation; renamed away because it is not what the routine IS."
0x00604E,active_object_list_build,"ACTIVE-OBJECT candidate list (output DS:0x6A16, 0xFFFF-terminated): walks the 20-byte directory gs:0x672C while +0x12 == 1 (STOPS at the first entry that is not, it does not skip), takes each object offset [si+0x10] and keeps it when fs:[obj+2] & 2 -- the IN-PLAY bit the story sets. Consumers: 0x721A (the nav chart) and the 2nd caller. PORTED: vm.rs build_active_object_list || ALSO RECORDED as `table_672c_process`: processes the 20-byte lookup table (2 calls): es=gs; di=0x6a16; lds si,gs:[0x672c] (the vm_lookup_table_20b); copies/transforms entries into 0x6a16. Prepares the 0x672c lookup data || MERGED 2026-07-25 (#186): one address, several names, folded by union."
0x0086F1,nav_choice_dispatch,"NAV-CHOICE DISPATCHER: gated on [0x2793]&8, takes the committed choice [0x2A19], `dec bx / add bx,bx` to make it a 0-based word index, tests the phase byte [0x2565]&1 and then `call word ptr cs:[bx+0xF29]` -- the 5-entry near-offset table at 0x8709 (0F33 0F4C 0FDD 1068 108C). CS base = 0x8709-0xF29 = file 0x77E0, so the five handlers are file 0x8713, 0x872C, 0x87BD, 0x8848, 0x886C (confirmed: 0x0F4C -> 0x872C = the already-labelled nav_choice_handler_1). PORTED: ship3d.rs run_ship_3d_nav_choice_handler_0..4"
0x008848,nav_choice_handler_3,"navigation-choice handler 3 (dispatch-table entry 3). PORTED: ship3d.rs run_ship_3d_nav_choice_handler_3 || MERGED 2026-07-25 (audit-fixes #130), also recorded as: static C3 record-link handler: DS:0x6756 -> DS:0x676A, clears phase, reloads radio.snd"
0x001C63,save_writes_current_profile,"SAVE/LOAD PROFILE ASYMMETRY, deliberate: the writer streams 2 bytes from DS:0x677E (vm_resource_profile_index -- the CURRENTLY selected profile) at 0x1C63, but the reader at 0x1CEB streams them into DS:0x6780 (vm_pending_resource_profile -- the slot the 0xD2 opcode posts REQUESTS into). So loading a save does not switch script sets itself; it posts the saved profile as pending and the main loop's normal dispatch (0x108E -> 0x10C5) performs the switch on the next pass. The other two blocks are symmetric: 0x200 bytes from DS:0x6ADE (0x1C6D) and 0x60 bytes from DS:0x6CDE (0x1C72). src/bloodsav.rs previously documented [0x6780] for BOTH, which hides the mechanism"
0x0084D8,list_widget_box_is_a_tint,"THE CONSOLE CHOICE BOX IS NOT PAINTED, IT IS TINTED: after computing the rect (0x84A1..0x84C3 -> DS:0x2AAB x,y,w,h), the widget does `mov si,[0xAC8]` (= 0x5F11, the 50%-toward-black remap table built by 0x22E0) and `lcall 0x299:0x40E` -- the same translucent-window primitive the destination info panel uses. There is NO border/fill colour pair. The [0x27E6]&1 branch at 0x84CD is a QUERY-ONLY early return (0x85D3 returns [0x27E7]-1), not an alternate draw. Label colours ARE immediates: `mov al,0xE8` @0x8565 (unselected), `mov al,0xEF` @0x858B (selected), overridden to `mov al,0xFE` @0x8595 when the mouse is enabled (test byte gs:[0xA3E],1 @0x858D). PORTED: engine.rs draw_choice_box"
0x001BAB,save_slot_edit_begin,"SAVE-SLOT RENAME entry: [0x2734] = 0x25ED (the slot record being renamed), [0x2732]=0, then `rep movsd cx=4` copies that record's 16 name bytes into the EDIT BUFFER DS:0x273B (0x1BBD); [0xADA]=6 (interpolation steps), [0xADB]=0, [0x27E6]=0, [0xADC]=0. The widget then substitutes the buffer for that row as it draws (0x8573 `cmp si,[0x2734] / jne / mov si,0x273B`). SO THERE IS NO SEPARATE SAVE SCREEN: the save UI is the ordinary ten-row slot list with one row being typed into. PORTED: engine.rs draw_save_ui_rows + bloodsav::parse_slot_directory"
0x0014E6,confirm_dialog_draw,"THE ARE_YOU_SURE? CONFIRM DIALOG, fully decoded: box rect bx=0x5A cx=0x50 dx=0x8C bp=0x28 = (90,80,140,40) drawn by lcall 0x299:0xCDC; text colour `mov al,0xE8` @0x14F7; then three strings through 0x299:0x176 -- DS:0x17B `ARE_YOU_SURE?` at bx+0x0A, dx=0x58 (100,88); DS:0x189 `YES` at bx+0x14, dx+0x11 (120,105); DS:0x18D `NO` at bx+0x3C (180,105). Hit regions follow at 0x1525/0x1535: bp=DS:0x2555 = (120,105,30,10) for YES and bp=DS:0x255D = (180,105,20,10) for NO, tested via lcall 0x71E:0xAB5. The DRAW offsets and the REGION records are independent tables that agree exactly. PORTED: engine.rs draw_confirm_box / confirm_box_click (the port had no confirm dialog at all)"
DS:0x2555,confirm_yes_region,YES hit region of the ARE_YOU_SURE? dialog: x=120 y=105 w=30 h=10
DS:0x255D,confirm_no_region,NO hit region of the ARE_YOU_SURE? dialog: x=180 y=105 w=20 h=10
0x0016BC,loading_overlay_draw,"LOADING overlay: si=DS:0x159 `LOADING`, ax=0x82 (130), bx=0x60 (96), dl=0xEF, dh=0xFF, lcall 0x299:0xD6. A centred status label. PORTED: engine.rs draw_status_overlay(true)"
0x001ABB,pause_overlay_draw,"PAUSE overlay: si=DS:0x166 `PAUSE`, bx=0x87 (135), dx=0x60 (96), al=0xE8, lcall 0x299:0x498. Same y=96 centre band as the LOADING overlay. PORTED: engine.rs draw_status_overlay(false)"
0x001B58,quicksave_last,"QUICKSAVE: copies the literal DS:0x161 `LAST` into the slot-name buffer DS:0x270D (`rep movsd cx=2`), points the save flow's [0x2734] at that buffer, clears [0x2739] and jumps STRAIGHT to vm_state_save 0x1C3F -- a save with no rename prompt, using the same [0x2734] target global as the interactive rename at 0x1BAB. PORTED: engine.rs quicksave()"
DS:0x0126,dead_string_absente,"`ABSENTE` -- DEAD DATA. No `mov reg,imm` anywhere in the image carries this offset (re/tools/check_ui_strings.py), so no draw site loads it. Its pair DS:0x11D `PRESENTE` IS referenced, once, at 0xB7C9 (stored as a far pointer at [0xAEC]/[0xAEE] beside the audio flags). Do not implement ABSENTE"
DS:0x01A4,dead_strings_go_on_off_rec,"`GO` (0x1A4), `ON` (0x1A7), `OFF` (0x1AA), `REC` (0x1AE) -- all DEAD DATA, zero mov-imm references each. Shipped but unreachable; the port must not implement them"
0x00CDF4,resource_name_table_extent,"RESOURCE-NAME TABLE extent, fixed by LAYOUT IDENTITY: 0xCDF4 + 95*16 = 0xD3E4, exactly the script-profile table -- so 95 records, ids 0..94. Corroborated independently: 94 (ondoya.ext) is the highest id the world-art table DS:0x2BC7 uses. The port's LEVEL_DIRECTORY carries 53 of the 95, the subset it needs; the two counts are not the same thing. Walking past 95 reads the profile rows and the UI string table as though they were filename records || ALSO RECORDED as `resource_name_table_full`: FS:0x0c04 complete 16-byte resource-filename table indexed by resource ID: 0 fupcom.spr, 1 nosound.drv, 2-6 script1.{cod,bas,var,dic,deb}, 7 radio, 8-12 buffer, 13-14 bappel, 15 btv, 16 borxx, 17 bcarte, 18 bhyper, 19 bpol, 20 aphyper, 21 appol, 22-36 worlds (black..cyber), 37-41 script2 set, 42 dnsdb.drv, 43 corpo, 44 carte, 45 bigark, 46+ cyber2/3 + sub-levels + script3/4/5 || ALSO RECORDED as `resource_name_table`: FS:0x0c04 16-byte resource filename entries indexed by resource ID || MERGED 2026-07-25 (#186): one address, several names, folded by union."
0x007AC3,montage_frame_setup,"MONTAGE/CINEMATIC PER-FRAME SETUP, and the consumer of the SECOND tint table: bx=0 cx=0 dx=0x140 bp=0xC8 si=DS:0x6011 then `lcall 0x299:0x40E` -- remaps the WHOLE 320x200 screen through tint table 0x6011 (the twin of 0x5F11; 0x45C8 selects between them into gs:0x524B). Then ax=0, bp=0x8C, cx=0 and `lcall 0x299:0xCDC` draws a (0,0,*,140) region -- the FILM area only, rows 0..140. Finally the two far pointers [0x5221]/[0x5229] are swapped (page flip). This is why the console band at rows 140..200 persists across the montage: the per-frame work never touches it. NOT YET PORTED: engine.rs overlays a harvested band instead, and does no full-screen remap"
0x00242D,tint_table_build_banked,"THE SECOND TABLE BUILDER (far 0x1CE:0x014D; the first is 0x22E0 = 0x1CE:0x0000). AX = a parameter, BX = the destination table, and it walks the LIVE PALETTE DS:0x5251 for cx=0x100 entries. Called once, at 0x9622, with ax=0xE0 (224) and bx=DS:0x6011 -- which is why 0x6011 is all-zero in the image and never appears as a `mov di` destination for 0x22E0: a different builder fills it. 224 is the base of the 16-colour CONSOLE BANK (224..239) the intro band's pixels all lie in, so this table plausibly remaps the screen INTO that bank; the montage's full-screen remap at 0x7ACE uses exactly this table. ALREADY LIFTED BIT-EXACTLY: recomp func_242d (oracle-verified) || SUPERSEDED READING `ds_es_rebase_gs`: helper prologue: bp=ax; ds=es=gs. Rebases the segment registers to the GS work arena before a data operation || MERGED 2026-07-25 (audit-fixes #131): the superseded rows were left in the file beside their own correction, so a reader who found one had no pointer to the other."
TB.BIG:frame90,console_band_source,"THE INTRO MONTAGE'S CONSOLE BAND, identified: it is bridge-panorama frame 90's rows 140..200, pushed through the console-bank remap table DS:0x6011 (built by 0x242D with ax=0xE0). Proven by construction -- that composition equals the previously harvested accuracy/captures/console_band.idx in ALL 19200 bytes. The band was never separate art; it is the panorama colour-reduced by the montage's full-screen remap at 0x7AC3. Earlier attempts missed it by comparing the panorama's RAW indices (0..~75) with the band's POST-REMAP indices (224..239) and calling the ranges disjoint -- the transform was exactly what made them differ. PORTED: engine.rs overlay_console_band now composes from TB.BIG"
0x00886C,nav_choice_handler_4_full,"HANDLER 4 FULL DECODE (dispatch-table entry 4). Phases: [0x2565]&1 -> reset [0xADB], query-only layout prepass ([0x27E6] bracket around 0x8428); [0x2565]&2 -> interpolate 0x2AAB toward 0x253D via 0x8B:0xFAD, `jae` exits while incomplete, else clear the phase. Then the real 0x8428 call returns the selection; a NEGATIVE value exits. The selection dispatch is a CHAIN of `dec al / jns`, not a jump table: sel 0 -> [0x259B]=[0x259C]=1; sel 1 -> gated on [0xADE]&1, toggles the tablo2 voc via [0xBA3]/[0xBA0] and swaps the target-list pointer; sel 2 -> [0x2738]=1,[0x2736]=1 (left); sel 3 -> [0x2738]=1,[0x2737]=1 (right); sel 4 -> [0xB13]=2,[0xA3E]=0,[0xA40]=0. Tail always clears [0x2A19] and bit2 of [0x2793]. VERIFIED against ship3d.rs run_ship_3d_nav_choice_handler_4 -- exact match including the fall-through past selection 4 || MERGED 2026-07-25 (audit-fixes #130), also recorded as: navigation-choice handler 4 (dispatch-table entry 4) -- the largest: target-list toggle DS:0x2567/0x2569 between DS:0x2578 and DS:0x2581, the mu\\tablo2.voc sound gate, and the left/right/motion latches DS:0x2736/0x2737/0x2738. PORTED: ship3d.rs run_ship_3d_nav_choice_handler_4 || five-way handler: menu gate, tablo2 VOC toggle, left/right motion gates, sound gate"
